benchmark,run,metric,value,unit,direction,role,source
convolution1D-cuda,3,mask_3.int16.conv1d.block_512,1.10020813,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d.block_1024,1.1190264890000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled.block_64,2.9667104490000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled.block_128,1.497147827,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled.block_256,1.340317261,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled.block_512,1.292161011,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled.block_1024,1.31494519,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled-caching.block_64,2.967530029,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled-caching.block_128,1.4925561520000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled-caching.block_256,1.3455740969999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled-caching.block_512,1.393911133,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_3.int16.conv1d-tiled-caching.block_1024,1.47023877,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d.block_64,2.973361816,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d.block_128,2.6844685060000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d.block_256,2.684511475,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d.block_512,2.688025635,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d.block_1024,2.710702881,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled.block_64,2.989437012,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled.block_128,2.83392041,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled.block_256,2.859095703,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled.block_512,2.883443359,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled.block_1024,2.916657471,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled-caching.block_64,3.001891602,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled-caching.block_128,2.726423828,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled-caching.block_256,2.72455127,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled-caching.block_512,2.735549561,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp64.conv1d-tiled-caching.block_1024,2.753256348,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d.block_64,2.987686768,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d.block_128,1.4886488039999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d.block_256,1.414347656,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d.block_512,1.411633667,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d.block_1024,1.450488525,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled.block_64,2.9704240719999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled.block_128,1.807459717,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled.block_256,1.756526611,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled.block_512,1.765052979,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled.block_1024,1.809867554,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled-caching.block_64,2.970243652,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled-caching.block_128,1.869967651,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled-caching.block_256,1.7704995120000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled-caching.block_512,1.780599854,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.fp32.conv1d-tiled-caching.block_1024,1.8423051760000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d.block_64,2.9674877929999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d.block_128,1.486207153,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d.block_256,1.165926025,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d.block_512,1.168252808,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d.block_1024,1.2856861570000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled.block_64,2.967220947,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled.block_128,1.56250061,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled.block_256,1.5005559080000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled.block_512,1.472397583,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled.block_1024,1.4985336910000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled-caching.block_64,2.967023193,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled-caching.block_128,1.592450684,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled-caching.block_256,1.569140991,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled-caching.block_512,1.617408447,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_5.int16.conv1d-tiled-caching.block_1024,1.751710571,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d.block_64,2.9987680660000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d.block_128,2.699986816,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d.block_256,2.7027753910000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d.block_512,2.711424316,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d.block_1024,2.7108364259999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled.block_64,2.9951391600000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled.block_128,2.9048920899999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled.block_256,2.962009766,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled.block_512,2.9976264649999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled.block_1024,3.031279785,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled-caching.block_64,3.019063477,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled-caching.block_128,2.769658447,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled-caching.block_256,2.763281006,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled-caching.block_512,2.778697021,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp64.conv1d-tiled-caching.block_1024,2.804376709,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d.block_64,2.992273682,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d.block_128,1.5668039550000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d.block_256,1.523933472,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d.block_512,1.53741272,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d.block_1024,1.580913452,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled.block_64,2.974336182,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled.block_128,1.8990966800000002,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled.block_256,1.886329102,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled.block_512,1.9068012699999999,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled.block_1024,1.930078979,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled-caching.block_64,2.979941406,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled-caching.block_128,2.062769043,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled-caching.block_256,1.978193359,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled-caching.block_512,2.009063843,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.fp32.conv1d-tiled-caching.block_1024,2.1307785640000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d.block_64,2.999114746,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d.block_128,1.573182617,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d.block_256,1.529788452,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d.block_512,1.521858643,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d.block_1024,1.619224243,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled.block_64,2.967403564,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled.block_128,1.7765269780000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled.block_256,1.71120813,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled.block_512,1.684087158,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled.block_1024,1.7078192140000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled-caching.block_64,2.9667314449999997,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled-caching.block_128,1.995862915,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled-caching.block_256,1.959622925,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled-caching.block_512,1.9743215330000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_7.int16.conv1d-tiled-caching.block_1024,2.10261792,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d.block_64,3.0263659670000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d.block_128,2.704459961,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d.block_256,2.706063965,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d.block_512,2.71746167,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d.block_1024,2.7197145999999996,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled.block_64,2.9959577640000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled.block_128,2.916740479,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled.block_256,2.982351807,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled.block_512,3.040776367,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled.block_1024,3.0804780270000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled-caching.block_64,3.043657471,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled-caching.block_128,2.817458984,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled-caching.block_256,2.807877441,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled-caching.block_512,2.82757959,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp64.conv1d-tiled-caching.block_1024,2.864211182,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d.block_64,3.008569336,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d.block_128,1.5813125000000001,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d.block_256,1.547979736,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d.block_512,1.578387573,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d.block_1024,1.625890747,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled.block_64,2.973996826,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled.block_128,1.844505493,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled.block_256,1.809773315,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled.block_512,1.825405396,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled.block_1024,1.911792358,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled-caching.block_64,2.9743786620000003,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled-caching.block_128,2.2048659670000004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled-caching.block_256,2.124604004,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
convolution1D-cuda,3,mask_9.fp32.conv1d-tiled-caching.block_512,2.162783691,ms,lower,primary,baseline/results/951758/convolution1D-cuda/run-3.log
